date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:52:12	85721/-1	---M--	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202020%2014:51:57%20GMT	http://stylescss.free.fr/v2-properties/font-stretch.php	C:/Mes%20Sites%20Web/freebdd_style.css/stylescss.free.fr/v2-properties/font-stretch.html	(from http://stylescss.free.fr/)
16:52:12	79497/-1	---M--	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202020%2014:51:58%20GMT	http://stylescss.free.fr/v2-properties/font-synthesis.php	C:/Mes%20Sites%20Web/freebdd_style.css/stylescss.free.fr/v2-properties/font-synthesis.html	(from http://stylescss.free.fr/)
16:52:24	82588/-1	---M--	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202020%2014:52:10%20GMT	http://stylescss.free.fr/v2-properties/font-variant.php	C:/Mes%20Sites%20Web/freebdd_style.css/stylescss.free.fr/v2-properties/font-variant.html	(from http://stylescss.free.fr/)
16:52:25	80389/-1	---M--	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202020%2014:52:10%20GMT	http://stylescss.free.fr/v2-properties/font-variant-alternates.php	C:/Mes%20Sites%20Web/freebdd_style.css/stylescss.free.fr/v2-properties/font-variant-alternates.html	(from http://stylescss.free.fr/)
16:52:26	82082/-1	---M--	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202020%2014:52:11%20GMT	http://stylescss.free.fr/v2-properties/font-variant-east-asian.php	C:/Mes%20Sites%20Web/freebdd_style.css/stylescss.free.fr/v2-properties/font-variant-east-asian.html	(from http://stylescss.free.fr/)
16:52:26	86465/-1	---M--	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202020%2014:52:11%20GMT	http://stylescss.free.fr/v2-properties/font-variant-caps.php	C:/Mes%20Sites%20Web/freebdd_style.css/stylescss.free.fr/v2-properties/font-variant-caps.html	(from http://stylescss.free.fr/)
16:52:38	91383/-1	---M--	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202020%2014:52:23%20GMT	http://stylescss.free.fr/v2-properties/font-variant-ligatures.php	C:/Mes%20Sites%20Web/freebdd_style.css/stylescss.free.fr/v2-properties/font-variant-ligatures.html	(from http://stylescss.free.fr/)
16:52:39	77178/-1	---M--	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202020%2014:52:25%20GMT	http://stylescss.free.fr/v2-properties/font-variant-position.php	C:/Mes%20Sites%20Web/freebdd_style.css/stylescss.free.fr/v2-properties/font-variant-position.html	(from http://stylescss.free.fr/)
16:52:39	91058/-1	---M--	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202020%2014:52:23%20GMT	http://stylescss.free.fr/v2-properties/font-variant-numeric.php	C:/Mes%20Sites%20Web/freebdd_style.css/stylescss.free.fr/v2-properties/font-variant-numeric.html	(from http://stylescss.free.fr/)
16:52:40	86564/-1	---M--	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202020%2014:52:25%20GMT	http://stylescss.free.fr/v2-properties/font-weight.php	C:/Mes%20Sites%20Web/freebdd_style.css/stylescss.free.fr/v2-properties/font-weight.html	(from http://stylescss.free.fr/)
16:52:53	95529/-1	---M--	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202020%2014:52:36%20GMT	http://stylescss.free.fr/v2-properties/grid.php	C:/Mes%20Sites%20Web/freebdd_style.css/stylescss.free.fr/v2-properties/grid.html	(from http://stylescss.free.fr/)
16:52:54	88808/-1	---M--	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202020%2014:52:38%20GMT	http://stylescss.free.fr/v2-properties/grid-area.php	C:/Mes%20Sites%20Web/freebdd_style.css/stylescss.free.fr/v2-properties/grid-area.html	(from http://stylescss.free.fr/)
16:52:54	85161/-1	---M--	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202020%2014:52:38%20GMT	http://stylescss.free.fr/v2-properties/grid-auto-columns.php	C:/Mes%20Sites%20Web/freebdd_style.css/stylescss.free.fr/v2-properties/grid-auto-columns.html	(from http://stylescss.free.fr/)
16:52:54	85872/-1	---M--	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202020%2014:52:38%20GMT	http://stylescss.free.fr/v2-properties/grid-auto-flow.php	C:/Mes%20Sites%20Web/freebdd_style.css/stylescss.free.fr/v2-properties/grid-auto-flow.html	(from http://stylescss.free.fr/)
16:53:05	86714/-1	---M--	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202020%2014:52:51%20GMT	http://stylescss.free.fr/v2-properties/grid-auto-rows.php	C:/Mes%20Sites%20Web/freebdd_style.css/stylescss.free.fr/v2-properties/grid-auto-rows.html	(from http://stylescss.free.fr/)
16:53:08	81193/-1	---M--	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202020%2014:52:53%20GMT	http://stylescss.free.fr/v2-properties/grid-gap.php	C:/Mes%20Sites%20Web/freebdd_style.css/stylescss.free.fr/v2-properties/grid-gap.html	(from http://stylescss.free.fr/)
16:53:09	90124/-1	---M--	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202020%2014:52:53%20GMT	http://stylescss.free.fr/v2-properties/grid-row-column.php	C:/Mes%20Sites%20Web/freebdd_style.css/stylescss.free.fr/v2-properties/grid-row-column.html	(from http://stylescss.free.fr/)
16:53:09	87807/-1	---M--	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202020%2014:52:53%20GMT	http://stylescss.free.fr/v2-properties/grid-template.php	C:/Mes%20Sites%20Web/freebdd_style.css/stylescss.free.fr/v2-properties/grid-template.html	(from http://stylescss.free.fr/)
16:53:18	86328/-1	---M--	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202020%2014:53:03%20GMT	http://stylescss.free.fr/v2-properties/grid-template-areas.php	C:/Mes%20Sites%20Web/freebdd_style.css/stylescss.free.fr/v2-properties/grid-template-areas.html	(from http://stylescss.free.fr/)
16:53:23	97689/-1	---M--	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202020%2014:53:06%20GMT	http://stylescss.free.fr/v2-properties/grid-template-columns.php	C:/Mes%20Sites%20Web/freebdd_style.css/stylescss.free.fr/v2-properties/grid-template-columns.html	(from http://stylescss.free.fr/)
16:53:24	92008/-1	---M--	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202020%2014:53:07%20GMT	http://stylescss.free.fr/v2-properties/grid-template-rows.php	C:/Mes%20Sites%20Web/freebdd_style.css/stylescss.free.fr/v2-properties/grid-template-rows.html	(from http://stylescss.free.fr/)
16:53:24	82993/-1	---M--	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202020%2014:53:09%20GMT	http://stylescss.free.fr/v2-properties/height-width.php	C:/Mes%20Sites%20Web/freebdd_style.css/stylescss.free.fr/v2-properties/height-width.html	(from http://stylescss.free.fr/)
16:53:30	78508/-1	---M--	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202020%2014:53:17%20GMT	http://stylescss.free.fr/v2-properties/hyphens.php	C:/Mes%20Sites%20Web/freebdd_style.css/stylescss.free.fr/v2-properties/hyphens.html	(from http://stylescss.free.fr/)
16:53:36	73527/-1	---M--	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202020%2014:53:23%20GMT	http://stylescss.free.fr/v2-properties/ime-mode.php	C:/Mes%20Sites%20Web/freebdd_style.css/stylescss.free.fr/v2-properties/ime-mode.html	(from http://stylescss.free.fr/)
16:53:36	79651/-1	---M--	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202020%2014:53:22%20GMT	http://stylescss.free.fr/v2-properties/image-rendering.php	C:/Mes%20Sites%20Web/freebdd_style.css/stylescss.free.fr/v2-properties/image-rendering.html	(from http://stylescss.free.fr/)
16:53:37	77152/-1	---M--	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202020%2014:53:23%20GMT	http://stylescss.free.fr/v2-properties/isolation.php	C:/Mes%20Sites%20Web/freebdd_style.css/stylescss.free.fr/v2-properties/isolation.html	(from http://stylescss.free.fr/)
16:53:44	91696/-1	---M--	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202020%2014:53:29%20GMT	http://stylescss.free.fr/v2-properties/justify-content.php	C:/Mes%20Sites%20Web/freebdd_style.css/stylescss.free.fr/v2-properties/justify-content.html	(from http://stylescss.free.fr/)
16:53:49	74513/-1	---M--	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202020%2014:53:35%20GMT	http://stylescss.free.fr/v2-properties/letter-spacing.php	C:/Mes%20Sites%20Web/freebdd_style.css/stylescss.free.fr/v2-properties/letter-spacing.html	(from http://stylescss.free.fr/)
16:53:50	85282/-1	---M--	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202020%2014:53:35%20GMT	http://stylescss.free.fr/v2-properties/justify-items.php	C:/Mes%20Sites%20Web/freebdd_style.css/stylescss.free.fr/v2-properties/justify-items.html	(from http://stylescss.free.fr/)
16:53:50	85020/-1	---M--	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202020%2014:53:35%20GMT	http://stylescss.free.fr/v2-properties/justify-self.php	C:/Mes%20Sites%20Web/freebdd_style.css/stylescss.free.fr/v2-properties/justify-self.html	(from http://stylescss.free.fr/)
16:53:56	75280/-1	---M--	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202020%2014:53:43%20GMT	http://stylescss.free.fr/v2-properties/line-break.php	C:/Mes%20Sites%20Web/freebdd_style.css/stylescss.free.fr/v2-properties/line-break.html	(from http://stylescss.free.fr/)
16:54:01	75791/-1	---M--	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202020%2014:53:48%20GMT	http://stylescss.free.fr/v2-properties/line-height.php	C:/Mes%20Sites%20Web/freebdd_style.css/stylescss.free.fr/v2-properties/line-height.html	(from http://stylescss.free.fr/)
16:54:02	72967/-1	---M--	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202020%2014:53:49%20GMT	http://stylescss.free.fr/v2-properties/list-style.php	C:/Mes%20Sites%20Web/freebdd_style.css/stylescss.free.fr/v2-properties/list-style.html	(from http://stylescss.free.fr/)
16:54:03	73939/-1	---M--	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202020%2014:53:49%20GMT	http://stylescss.free.fr/v2-properties/list-style-image.php	C:/Mes%20Sites%20Web/freebdd_style.css/stylescss.free.fr/v2-properties/list-style-image.html	(from http://stylescss.free.fr/)
16:54:07	74220/-1	---M--	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202020%2014:53:54%20GMT	http://stylescss.free.fr/v2-properties/list-style-position.php	C:/Mes%20Sites%20Web/freebdd_style.css/stylescss.free.fr/v2-properties/list-style-position.html	(from http://stylescss.free.fr/)
16:54:15	72333/-1	---M--	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202020%2014:54:02%20GMT	http://stylescss.free.fr/v2-properties/margin-trim.php	C:/Mes%20Sites%20Web/freebdd_style.css/stylescss.free.fr/v2-properties/margin-trim.html	(from http://stylescss.free.fr/)
16:54:16	79077/-1	---M--	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202020%2014:54:01%20GMT	http://stylescss.free.fr/v2-properties/margin.php	C:/Mes%20Sites%20Web/freebdd_style.css/stylescss.free.fr/v2-properties/margin.html	(from http://stylescss.free.fr/)
16:54:17	104978/-1	---M--	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202020%2014:54:00%20GMT	http://stylescss.free.fr/v2-properties/list-style-type.php	C:/Mes%20Sites%20Web/freebdd_style.css/stylescss.free.fr/v2-properties/list-style-type.html	(from http://stylescss.free.fr/)
16:54:19	71059/-1	---M--	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202020%2014:54:06%20GMT	http://stylescss.free.fr/v2-properties/marker-offset.php	C:/Mes%20Sites%20Web/freebdd_style.css/stylescss.free.fr/v2-properties/marker-offset.html	(from http://stylescss.free.fr/)
16:54:28	74346/-1	---M--	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202020%2014:54:14%20GMT	http://stylescss.free.fr/v2-properties/marks.php	C:/Mes%20Sites%20Web/freebdd_style.css/stylescss.free.fr/v2-properties/marks.html	(from http://stylescss.free.fr/)
16:54:28	77157/-1	---M--	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202020%2014:54:14%20GMT	http://stylescss.free.fr/v2-properties/mask.php	C:/Mes%20Sites%20Web/freebdd_style.css/stylescss.free.fr/v2-properties/mask.html	(from http://stylescss.free.fr/)
16:54:29	71909/-1	---M--	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202020%2014:54:16%20GMT	http://stylescss.free.fr/v2-properties/mask-border.php	C:/Mes%20Sites%20Web/freebdd_style.css/stylescss.free.fr/v2-properties/mask-border.html	(from http://stylescss.free.fr/)
16:54:32	78455/-1	---M--	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202020%2014:54:17%20GMT	http://stylescss.free.fr/v2-properties/mask-clip.php	C:/Mes%20Sites%20Web/freebdd_style.css/stylescss.free.fr/v2-properties/mask-clip.html	(from http://stylescss.free.fr/)
16:54:40	75042/-1	---M--	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202020%2014:54:26%20GMT	http://stylescss.free.fr/v2-properties/mask-image.php	C:/Mes%20Sites%20Web/freebdd_style.css/stylescss.free.fr/v2-properties/mask-image.html	(from http://stylescss.free.fr/)
16:54:41	76599/-1	---M--	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202020%2014:54:27%20GMT	http://stylescss.free.fr/v2-properties/mask-mode.php	C:/Mes%20Sites%20Web/freebdd_style.css/stylescss.free.fr/v2-properties/mask-mode.html	(from http://stylescss.free.fr/)
16:54:44	86678/-1	---M--	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202020%2014:54:29%20GMT	http://stylescss.free.fr/v2-properties/mask-position.php	C:/Mes%20Sites%20Web/freebdd_style.css/stylescss.free.fr/v2-properties/mask-position.html	(from http://stylescss.free.fr/)
16:54:45	80646/-1	---M--	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202020%2014:54:30%20GMT	http://stylescss.free.fr/v2-properties/mask-repeat.php	C:/Mes%20Sites%20Web/freebdd_style.css/stylescss.free.fr/v2-properties/mask-repeat.html	(from http://stylescss.free.fr/)
16:54:52	71938/-1	---M--	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202020%2014:54:39%20GMT	http://stylescss.free.fr/v2-properties/min-max.php	C:/Mes%20Sites%20Web/freebdd_style.css/stylescss.free.fr/v2-properties/min-max.html	(from http://stylescss.free.fr/)
16:54:52	79688/-1	---M--	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202020%2014:54:38%20GMT	http://stylescss.free.fr/v2-properties/mask-size.php	C:/Mes%20Sites%20Web/freebdd_style.css/stylescss.free.fr/v2-properties/mask-size.html	(from http://stylescss.free.fr/)
16:54:56	70024/-1	---M--	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202020%2014:54:43%20GMT	http://stylescss.free.fr/v2-properties/moz-border.php	C:/Mes%20Sites%20Web/freebdd_style.css/stylescss.free.fr/v2-properties/moz-border.html	(from http://stylescss.free.fr/)
16:54:58	85050/-1	---M--	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202020%2014:54:43%20GMT	http://stylescss.free.fr/v2-properties/mix-blend-mode.php	C:/Mes%20Sites%20Web/freebdd_style.css/stylescss.free.fr/v2-properties/mix-blend-mode.html	(from http://stylescss.free.fr/)
16:55:05	75456/-1	---M--	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202020%2014:54:51%20GMT	http://stylescss.free.fr/v2-properties/object-fit.php	C:/Mes%20Sites%20Web/freebdd_style.css/stylescss.free.fr/v2-properties/object-fit.html	(from http://stylescss.free.fr/)
16:55:05	77399/-1	---M--	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202020%2014:54:51%20GMT	http://stylescss.free.fr/v2-properties/object-position.php	C:/Mes%20Sites%20Web/freebdd_style.css/stylescss.free.fr/v2-properties/object-position.html	(from http://stylescss.free.fr/)
16:55:09	79403/-1	---M--	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202020%2014:54:55%20GMT	http://stylescss.free.fr/v2-properties/opacity.php	C:/Mes%20Sites%20Web/freebdd_style.css/stylescss.free.fr/v2-properties/opacity.html	(from http://stylescss.free.fr/)
16:55:11	74206/-1	---M--	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202020%2014:54:57%20GMT	http://stylescss.free.fr/v2-properties/order.php	C:/Mes%20Sites%20Web/freebdd_style.css/stylescss.free.fr/v2-properties/order.html	(from http://stylescss.free.fr/)
16:55:18	79753/-1	---M--	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202020%2014:55:03%20GMT	http://stylescss.free.fr/v2-properties/orphans-widows.php	C:/Mes%20Sites%20Web/freebdd_style.css/stylescss.free.fr/v2-properties/orphans-widows.html	(from http://stylescss.free.fr/)
16:55:18	78236/-1	---M--	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202020%2014:55:03%20GMT	http://stylescss.free.fr/v2-properties/outline.php	C:/Mes%20Sites%20Web/freebdd_style.css/stylescss.free.fr/v2-properties/outline.html	(from http://stylescss.free.fr/)
16:55:20	76045/-1	---M--	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202020%2014:55:07%20GMT	http://stylescss.free.fr/v2-properties/outline-color.php	C:/Mes%20Sites%20Web/freebdd_style.css/stylescss.free.fr/v2-properties/outline-color.html	(from http://stylescss.free.fr/)
16:55:24	81105/-1	---M--	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202020%2014:55:10%20GMT	http://stylescss.free.fr/v2-properties/outline-style.php	C:/Mes%20Sites%20Web/freebdd_style.css/stylescss.free.fr/v2-properties/outline-style.html	(from http://stylescss.free.fr/)
16:55:30	74948/-1	---M--	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202020%2014:55:16%20GMT	http://stylescss.free.fr/v2-properties/outline-width.php	C:/Mes%20Sites%20Web/freebdd_style.css/stylescss.free.fr/v2-properties/outline-width.html	(from http://stylescss.free.fr/)
16:55:31	80843/-1	---M--	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202020%2014:55:17%20GMT	http://stylescss.free.fr/v2-properties/overflow.php	C:/Mes%20Sites%20Web/freebdd_style.css/stylescss.free.fr/v2-properties/overflow.html	(from http://stylescss.free.fr/)
16:55:32	12040/-1	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Apr%202020%2014:55:29%20GMT	http://stylescss.free.fr/v2-properties/padding.png	C:/Mes%20Sites%20Web/freebdd_style.css/stylescss.free.fr/v2-properties/padding.102.delayed	(from http://stylescss.free.fr/)
16:55:33	81893/-1	---M--	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202020%2014:55:19%20GMT	http://stylescss.free.fr/v2-properties/word-break-wrap.php	C:/Mes%20Sites%20Web/freebdd_style.css/stylescss.free.fr/v2-properties/word-break-wrap.html	(from http://stylescss.free.fr/)
16:55:37	84330/-1	---M--	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202020%2014:55:23%20GMT	http://stylescss.free.fr/v2-properties/padding.php	C:/Mes%20Sites%20Web/freebdd_style.css/stylescss.free.fr/v2-properties/padding.html	(from http://stylescss.free.fr/)
16:55:44	71886/-1	---M--	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202020%2014:55:31%20GMT	http://stylescss.free.fr/v2-properties/pause.php	C:/Mes%20Sites%20Web/freebdd_style.css/stylescss.free.fr/v2-properties/pause.html	(from http://stylescss.free.fr/)
16:55:44	77355/-1	---M--	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202020%2014:55:30%20GMT	http://stylescss.free.fr/v2-properties/page-break.php	C:/Mes%20Sites%20Web/freebdd_style.css/stylescss.free.fr/v2-properties/page-break.html	(from http://stylescss.free.fr/)
16:55:48	82608/-1	---M--	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202020%2014:55:33%20GMT	http://stylescss.free.fr/v2-properties/perspective-origin.php	C:/Mes%20Sites%20Web/freebdd_style.css/stylescss.free.fr/v2-properties/perspective-origin.html	(from http://stylescss.free.fr/)
16:55:49	74116/-1	---M--	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202020%2014:55:36%20GMT	http://stylescss.free.fr/v2-properties/pitch.php	C:/Mes%20Sites%20Web/freebdd_style.css/stylescss.free.fr/v2-properties/pitch.html	(from http://stylescss.free.fr/)
16:55:56	71211/-1	---M--	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202020%2014:55:42%20GMT	http://stylescss.free.fr/v2-properties/pitch-range.php	C:/Mes%20Sites%20Web/freebdd_style.css/stylescss.free.fr/v2-properties/pitch-range.html	(from http://stylescss.free.fr/)
16:55:56	72326/-1	---M--	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202020%2014:55:43%20GMT	http://stylescss.free.fr/v2-properties/play-during.php	C:/Mes%20Sites%20Web/freebdd_style.css/stylescss.free.fr/v2-properties/play-during.html	(from http://stylescss.free.fr/)
16:55:59	72341/-1	---M--	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202020%2014:55:46%20GMT	http://stylescss.free.fr/v2-properties/pointer-events.php	C:/Mes%20Sites%20Web/freebdd_style.css/stylescss.free.fr/v2-properties/pointer-events.html	(from http://stylescss.free.fr/)
16:56:03	81645/-1	---M--	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202020%2014:55:48%20GMT	http://stylescss.free.fr/v2-properties/position.php	C:/Mes%20Sites%20Web/freebdd_style.css/stylescss.free.fr/v2-properties/position.html	(from http://stylescss.free.fr/)
16:56:08	77233/-1	---M--	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202020%2014:55:54%20GMT	http://stylescss.free.fr/v2-properties/quotes.php	C:/Mes%20Sites%20Web/freebdd_style.css/stylescss.free.fr/v2-properties/quotes.html	(from http://stylescss.free.fr/)
16:56:09	76977/-1	---M--	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202020%2014:55:55%20GMT	http://stylescss.free.fr/v2-properties/resize.php	C:/Mes%20Sites%20Web/freebdd_style.css/stylescss.free.fr/v2-properties/resize.html	(from http://stylescss.free.fr/)
16:56:10	71072/-1	---M--	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202020%2014:55:58%20GMT	http://stylescss.free.fr/v2-properties/richness.php	C:/Mes%20Sites%20Web/freebdd_style.css/stylescss.free.fr/v2-properties/richness.html	(from http://stylescss.free.fr/)
16:56:14	72017/-1	---M--	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202020%2014:56:01%20GMT	http://stylescss.free.fr/v2-properties/scroll-behavior.php	C:/Mes%20Sites%20Web/freebdd_style.css/stylescss.free.fr/v2-properties/scroll-behavior.html	(from http://stylescss.free.fr/)
16:56:21	77282/-1	---M--	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202020%2014:56:07%20GMT	http://stylescss.free.fr/v2-properties/scrollbar.php	C:/Mes%20Sites%20Web/freebdd_style.css/stylescss.free.fr/v2-properties/scrollbar.html	(from http://stylescss.free.fr/)
16:56:22	80178/-1	---M--	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202020%2014:56:07%20GMT	http://stylescss.free.fr/v2-properties/shape-outside.php	C:/Mes%20Sites%20Web/freebdd_style.css/stylescss.free.fr/v2-properties/shape-outside.html	(from http://stylescss.free.fr/)
16:56:23	80831/-1	---M--	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202020%2014:56:09%20GMT	http://stylescss.free.fr/v2-properties/size.php	C:/Mes%20Sites%20Web/freebdd_style.css/stylescss.free.fr/v2-properties/size.html	(from http://stylescss.free.fr/)
16:56:26	72525/-1	---M--	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202020%2014:56:13%20GMT	http://stylescss.free.fr/v2-properties/speak.php	C:/Mes%20Sites%20Web/freebdd_style.css/stylescss.free.fr/v2-properties/speak.html	(from http://stylescss.free.fr/)
16:56:34	77284/-1	---M--	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202020%2014:56:20%20GMT	http://stylescss.free.fr/v2-properties/speak2.php	C:/Mes%20Sites%20Web/freebdd_style.css/stylescss.free.fr/v2-properties/speak2.html	(from http://stylescss.free.fr/)
16:56:34	74645/-1	---M--	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202020%2014:56:20%20GMT	http://stylescss.free.fr/v2-properties/speech-rate.php	C:/Mes%20Sites%20Web/freebdd_style.css/stylescss.free.fr/v2-properties/speech-rate.html	(from http://stylescss.free.fr/)
16:56:34	70926/-1	---M--	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202020%2014:56:21%20GMT	http://stylescss.free.fr/v2-properties/stress.php	C:/Mes%20Sites%20Web/freebdd_style.css/stylescss.free.fr/v2-properties/stress.html	(from http://stylescss.free.fr/)
16:56:38	74984/-1	---M--	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202020%2014:56:25%20GMT	http://stylescss.free.fr/v2-properties/tab-size.php	C:/Mes%20Sites%20Web/freebdd_style.css/stylescss.free.fr/v2-properties/tab-size.html	(from http://stylescss.free.fr/)
16:56:46	73027/-1	---M--	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202020%2014:56:32%20GMT	http://stylescss.free.fr/v2-properties/table-layout.php	C:/Mes%20Sites%20Web/freebdd_style.css/stylescss.free.fr/v2-properties/table-layout.html	(from http://stylescss.free.fr/)
16:56:47	80070/-1	---M--	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202020%2014:56:33%20GMT	http://stylescss.free.fr/v2-properties/text-align.php	C:/Mes%20Sites%20Web/freebdd_style.css/stylescss.free.fr/v2-properties/text-align.html	(from http://stylescss.free.fr/)
16:56:48	83417/-1	---M--	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202020%2014:56:33%20GMT	http://stylescss.free.fr/v2-properties/text-align-last.php	C:/Mes%20Sites%20Web/freebdd_style.css/stylescss.free.fr/v2-properties/text-align-last.html	(from http://stylescss.free.fr/)
16:56:50	75846/-1	---M--	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202020%2014:56:36%20GMT	http://stylescss.free.fr/v2-properties/text-decoration.php	C:/Mes%20Sites%20Web/freebdd_style.css/stylescss.free.fr/v2-properties/text-decoration.html	(from http://stylescss.free.fr/)
16:56:59	80003/-1	---M--	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202020%2014:56:44%20GMT	http://stylescss.free.fr/v2-properties/text-decoration-color.php	C:/Mes%20Sites%20Web/freebdd_style.css/stylescss.free.fr/v2-properties/text-decoration-color.html	(from http://stylescss.free.fr/)
16:57:00	81044/-1	---M--	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202020%2014:56:46%20GMT	http://stylescss.free.fr/v2-properties/text-decoration-line.php	C:/Mes%20Sites%20Web/freebdd_style.css/stylescss.free.fr/v2-properties/text-decoration-line.html	(from http://stylescss.free.fr/)
16:57:01	81613/-1	---M--	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202020%2014:56:47%20GMT	http://stylescss.free.fr/v2-properties/text-decoration-style.php	C:/Mes%20Sites%20Web/freebdd_style.css/stylescss.free.fr/v2-properties/text-decoration-style.html	(from http://stylescss.free.fr/)
16:57:01	71530/-1	---M--	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202020%2014:56:48%20GMT	http://stylescss.free.fr/v2-properties/text-emphasis.php	C:/Mes%20Sites%20Web/freebdd_style.css/stylescss.free.fr/v2-properties/text-emphasis.html	(from http://stylescss.free.fr/)
16:57:13	80936/-1	---M--	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202020%2014:56:58%20GMT	http://stylescss.free.fr/v2-properties/text-emphasis-position.php	C:/Mes%20Sites%20Web/freebdd_style.css/stylescss.free.fr/v2-properties/text-emphasis-position.html	(from http://stylescss.free.fr/)
